state,site,disposal.area,type,well.id,gradient,samp.date,contaminant,measurement.unit,concentration
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,4/24/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,7/24/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,12/9/15,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,3/11/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,5/24/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,9/23/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,11/30/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,3/28/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,5/19/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,9/21/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,12/9/15,"Lead, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,3/11/16,"Lead, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,5/24/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,9/23/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,11/30/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,3/28/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,5/19/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,9/21/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,5/24/16,"Boron, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,11/30/16,"Boron, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,3/28/17,"Boron, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,12/9/15,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,3/11/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,5/24/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,9/23/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,11/30/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,3/28/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,5/19/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,9/21/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,12/9/15,"Lead, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,3/11/16,"Lead, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,5/24/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,9/23/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,11/30/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,3/28/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,5/19/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,9/21/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,12/9/15,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,3/11/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,5/24/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,9/23/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,11/30/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,3/28/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,5/19/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,9/21/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,12/9/15,"Lead, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,3/11/16,"Lead, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,5/24/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,9/23/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,11/30/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,3/28/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,5/19/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,9/21/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,3/11/16,"Barium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,5/24/16,"Barium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,9/23/16,"Barium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,11/30/16,"Barium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,12/9/15,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,3/11/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,5/24/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,9/23/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,11/30/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,3/28/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,5/19/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,9/21/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,12/9/15,"Lead, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,3/11/16,"Lead, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,5/24/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,9/23/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,11/30/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,3/28/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,5/19/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,9/21/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,12/9/15,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,1/25/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,4/25/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,7/25/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,10/25/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,1/31/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,4/25/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,7/24/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,12/9/15,"Lead, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,1/25/16,"Lead, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,4/25/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,7/25/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,10/25/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,1/31/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,4/25/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,7/24/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,12/9/15,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,1/25/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,4/25/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,7/25/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,10/25/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,1/31/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,4/25/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,7/24/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,12/9/15,"Lead, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,1/25/16,"Lead, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,4/25/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,7/25/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,10/25/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,1/31/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,4/25/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,7/24/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,12/9/15,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,1/25/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,4/25/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,7/25/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,10/25/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,1/31/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,4/25/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,7/24/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,12/9/15,"Lead, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,1/25/16,"Lead, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,4/25/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,7/25/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,10/25/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,1/31/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,4/25/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,7/24/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,12/9/15,"Barium, total",mg/l,0.04
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,5/24/16,"Barium, total",mg/l,0.04
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,9/23/16,"Barium, total",mg/l,0.04
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,3/28/17,"Barium, total",mg/l,0.04
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,5/19/17,"Barium, total",mg/l,0.04
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,3/28/17,"Thallium, total",mg/l,0.037
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,5/19/17,"Arsenic, total",mg/l,0.036
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,3/28/17,"Arsenic, total",mg/l,0.033
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,10/24/16,"Barium, total",mg/l,0.03
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,7/26/16,"Barium, total",mg/l,0.03
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,11/30/16,"Barium, total",mg/l,0.03
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,9/21/17,"Barium, total",mg/l,0.03
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,9/23/16,"Arsenic, total",mg/l,0.029
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,11/30/16,"Arsenic, total",mg/l,0.026
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,12/9/15,"Molybdenum, total",mg/l,0.025
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,1/26/16,"Molybdenum, total",mg/l,0.025
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,12/9/15,"Molybdenum, total",mg/l,0.025
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,1/25/16,"Molybdenum, total",mg/l,0.025
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,12/9/15,"Molybdenum, total",mg/l,0.025
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,1/25/16,"Molybdenum, total",mg/l,0.025
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,12/9/15,"Molybdenum, total",mg/l,0.025
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,1/25/16,"Molybdenum, total",mg/l,0.025
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,12/9/15,"Molybdenum, total",mg/l,0.025
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,1/25/16,"Molybdenum, total",mg/l,0.025
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,12/9/15,"Molybdenum, total",mg/l,0.025
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,3/11/16,"Molybdenum, total",mg/l,0.025
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,12/9/15,"Molybdenum, total",mg/l,0.025
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,3/11/16,"Molybdenum, total",mg/l,0.025
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,3/11/16,"Arsenic, total",mg/l,0.025
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,12/9/15,"Molybdenum, total",mg/l,0.025
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,3/11/16,"Molybdenum, total",mg/l,0.025
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,12/9/15,"Molybdenum, total",mg/l,0.025
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,3/11/16,"Molybdenum, total",mg/l,0.025
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,12/9/15,"Molybdenum, total",mg/l,0.025
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,1/25/16,"Molybdenum, total",mg/l,0.025
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,12/9/15,"Molybdenum, total",mg/l,0.025
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,1/25/16,"Molybdenum, total",mg/l,0.025
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,12/9/15,"Molybdenum, total",mg/l,0.025
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,1/25/16,"Molybdenum, total",mg/l,0.025
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,7/26/16,"Arsenic, total",mg/l,0.024
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,5/24/16,"Selenium, total",mg/l,0.024
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,1/31/17,"Arsenic, total",mg/l,0.024
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,10/24/16,"Arsenic, total",mg/l,0.023
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,1/30/17,"Arsenic, total",mg/l,0.023
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,5/24/16,"Arsenic, total",mg/l,0.023
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,1/31/17,"Arsenic, total",mg/l,0.022
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,12/9/15,"Arsenic, total",mg/l,0.021
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,4/25/16,"Barium, total",mg/l,0.02
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,7/26/16,"Barium, total",mg/l,0.02
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,7/24/17,"Barium, total",mg/l,0.02
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,12/9/15,"Barium, total",mg/l,0.02
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,1/25/16,"Barium, total",mg/l,0.02
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,7/26/16,"Barium, total",mg/l,0.02
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,7/24/17,"Barium, total",mg/l,0.02
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,12/9/15,"Barium, total",mg/l,0.02
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,1/25/16,"Barium, total",mg/l,0.02
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,12/9/15,"Barium, total",mg/l,0.02
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,1/25/16,"Barium, total",mg/l,0.02
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,12/9/15,"Barium, total",mg/l,0.02
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,1/25/16,"Barium, total",mg/l,0.02
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,7/25/16,"Barium, total",mg/l,0.02
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,7/24/17,"Barium, total",mg/l,0.02
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,12/9/15,"Barium, total",mg/l,0.02
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,1/25/16,"Barium, total",mg/l,0.02
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,12/9/15,"Barium, total",mg/l,0.02
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,1/25/16,"Barium, total",mg/l,0.02
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,7/26/16,"Thallium, total",mg/l,0.019
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,1/31/17,"Thallium, total",mg/l,0.019
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,11/30/16,"Lead, total",mg/l,0.019
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,9/21/17,"Lead, total",mg/l,0.019
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,1/31/17,"Arsenic, total",mg/l,0.018
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,1/26/16,"Arsenic, total",mg/l,0.016
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,9/21/17,"Chromium, total",mg/l,0.016
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,5/19/17,"Lead, total",mg/l,0.016
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,3/11/16,"Arsenic, total",mg/l,0.016
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,5/24/16,"Thallium, total",mg/l,0.016
